Sensor_ID,Timestamp,Temperature_C,Humidity_pct,Status,Location,Extra_1,Extra_2
SEN3588,2025-07-08 08:58:22,-7.54,81.31,ERROR,Plant A,own,hour
SEN8649,2025-04-09 14:44:42,18.46,,OK,Warehouse 1,line,perhaps
SEN9868,2024-11-28 06:38:45,11.17,53.07,OK,Plant B,politics,day
SEN6709,2025-06-25 01:13:48,-3.21,70.47,ERROR,Warehouse 1,case,experience
SEN3236,2024-11-01 10:39:41,33.97,60.69,ERROR,Warehouse 1,cell,occur
SEN5098,2025-09-08 21:51:09,20.93,90.92,ERROR,Plant B,American,west
SEN4038,2025-01-02 04:42:17,21.33,74.83,OK,Plant A,go,hour
SEN7059,2024-11-12 15:54:15,30.07,52.65,WARN,Warehouse 1,look,small
SEN9029,2025-08-12 19:50:24,3.4,26.19,OK,Plant B,seat,trouble
SEN9793,2025-07-25 14:54:53,44.94,43.29,ERROR,Plant C,run,perhaps
SEN1242,2025-04-04 20:19:26,12.63,24.19,OK,Warehouse 1,every,should
SEN7315,2025-05-26 12:14:51,44.88,35.38,WARN,Warehouse 1,news,election
SEN3725,2024-11-12 04:27:25,23.23,90.09,ERROR,Plant C,decade,bar
SEN6228,2024-10-24 10:42:47,-9.13,54.29,ERROR,Plant C,necessary,get
SEN3927,2025-05-30 11:25:12,41.63,94.34,ERROR,Plant A,notice,as
SEN5584,2025-09-01 04:41:58,32.69,18.99,ERROR,Warehouse 1,evidence,treat
SEN9851,2025-05-27 03:26:06,47.01,76.08,WARN,Plant A,training,discover
SEN8416,2025-04-19 04:27:56,0.72,26.98,WARN,Plant A,force,medical
SEN5021,2025-04-01 22:31:39,-5.6,34.19,OK,Plant A,behind,cause
SEN3162,2025-04-28 10:28:49,,88.72,WARN,Plant B,mission,paper
SEN6999,2025-07-18 07:28:27,19.88,77.37,ERROR,Plant C,moment,clear
SEN3841,2025-05-30 12:20:56,5.64,12.89,ERROR,Plant B,well,focus
SEN5628,2025-04-30 12:54:55,1.22,29.68,ERROR,Plant C,do,risk
SEN2772,2025-07-23 20:22:13,14.7,85.33,ERROR,Plant A,article,wall
SEN9424,2025-05-31 18:51:10,-1.33,,ERROR,Warehouse 1,artist,could
SEN6403,2025-09-23 00:36:28,-0.11,11.37,WARN,Plant B,whom,up
SEN4295,2025-01-27 07:52:14,12.65,54.56,ERROR,Warehouse 1,should,difference
SEN4004,2025-05-26 20:24:49,45.35,99.51,OK,Plant A,yes,hair
SEN2302,2025-06-02 14:08:54,49.36,26.96,OK,Plant B,into,choose
SEN5038,2025-07-13 02:04:34,,66.0,WARN,Warehouse 1,really,ever
SEN3277,2025-06-09 01:29:59,31.86,83.07,OK,Warehouse 1,wall,education
SEN5356,2025-07-14 07:37:43,45.23,19.58,ERROR,Warehouse 1,friend,course
SEN3592,2025-01-29 19:37:25,29.69,31.75,OK,Plant B,old,check
SEN1184,2025-03-30 05:31:36,18.9,72.95,ERROR,Plant C,fly,clearly
SEN6928,2024-12-15 22:41:12,34.66,46.2,OK,Warehouse 1,be,chance
SEN5431,2025-01-11 03:30:45,37.05,87.73,WARN,Plant A,seven,law
SEN6442,2024-12-10 13:44:30,0.83,82.89,OK,Plant A,life,plan
SEN9787,2025-07-02 22:30:18,7.48,56.77,WARN,Plant A,wish,finally
SEN6839,2025-08-11 12:40:39,5.41,20.53,ERROR,Plant B,present,out
SEN5377,2024-10-31 22:57:52,12.8,61.09,ERROR,Plant A,describe,catch
SEN1005,2025-02-11 09:57:23,,,ERROR,Plant A,positive,owner
SEN4979,2024-12-26 00:35:00,-5.9,60.94,WARN,Plant C,bag,order
SEN8168,2025-01-20 08:26:50,31.89,,WARN,Plant B,chance,build
SEN1579,2025-05-07 04:30:51,,42.54,WARN,Plant C,bed,condition
SEN6270,2025-07-07 02:05:52,17.25,,OK,Warehouse 1,happen,cold
SEN3734,2025-10-18 18:16:47,-0.83,,WARN,Plant A,nor,first
SEN3700,2025-08-08 19:26:01,17.17,83.87,WARN,Plant B,decide,relationship
SEN9350,2025-07-08 12:18:40,22.05,64.6,ERROR,Plant C,feeling,represent
SEN6649,2025-05-07 04:51:59,30.53,12.03,OK,Plant B,enter,computer
SEN6399,2024-12-06 10:31:46,,22.17,ERROR,Warehouse 1,prepare,option
SEN2575,2025-01-01 06:22:56,33.75,16.86,WARN,Plant C,evening,involve
SEN8094,2024-12-01 09:36:25,6.37,98.95,OK,Plant B,now,decide
SEN9093,2025-06-27 03:12:39,16.89,70.97,ERROR,Plant A,other,protect
SEN5261,2025-01-25 07:12:02,6.18,30.47,OK,Plant B,oil,himself
SEN7557,2025-02-18 15:19:00,13.23,90.1,WARN,Warehouse 1,response,time
SEN2157,2025-10-03 15:30:19,,34.13,ERROR,Warehouse 1,particular,job
SEN5768,2025-03-09 03:55:56,21.5,18.25,ERROR,Plant A,opportunity,available
SEN8733,2025-05-16 00:58:14,23.63,98.78,WARN,Plant C,senior,while
SEN7768,2025-02-03 10:25:24,45.44,25.46,OK,Warehouse 1,despite,when
SEN8942,2025-07-14 07:33:41,37.7,98.71,OK,Plant A,remain,good
SEN5475,2025-05-02 21:16:15,38.8,,OK,Plant A,region,walk
SEN5153,2025-05-16 04:46:29,18.2,,OK,Plant B,section,market
SEN4358,2025-04-08 12:37:27,31.13,55.89,ERROR,Warehouse 1,four,produce
SEN9767,2024-12-26 08:22:22,44.12,37.46,WARN,Plant A,threat,assume
SEN5834,2025-03-08 03:31:20,26.91,95.16,ERROR,Warehouse 1,color,lead
SEN1310,2025-05-20 05:51:57,36.59,34.39,WARN,Plant C,technology,Republican
SEN4792,2025-02-08 02:48:25,35.65,25.06,ERROR,Warehouse 1,character,detail
SEN2315,2024-11-30 07:11:57,3.58,38.48,OK,Plant A,stay,statement
SEN7771,2025-05-05 05:22:07,,74.69,OK,Warehouse 1,record,detail
SEN6264,2024-11-19 18:09:17,49.99,77.89,WARN,Warehouse 1,law,be
SEN5597,2024-11-28 12:45:54,44.96,38.56,OK,Plant B,wish,care
SEN2496,2025-07-22 07:18:57,43.06,31.69,OK,Warehouse 1,source,baby
SEN7091,2025-09-03 19:14:12,40.49,97.82,ERROR,Plant C,people,various
SEN1896,2025-03-12 00:28:08,,56.72,ERROR,Plant B,daughter,painting
SEN9673,2025-09-25 18:08:17,2.75,10.37,WARN,Plant B,age,set
SEN1958,2024-11-19 21:41:30,48.76,21.77,ERROR,Plant B,and,office
SEN6689,2025-09-04 11:25:02,37.16,35.39,ERROR,Warehouse 1,movie,share
SEN2842,2025-03-05 14:14:41,10.52,56.83,ERROR,Plant C,most,her
SEN7281,2025-07-15 18:25:12,35.54,77.07,WARN,Plant B,maintain,successful
SEN3823,2025-08-09 20:10:47,34.8,33.56,ERROR,Warehouse 1,fast,debate
SEN3827,2025-04-18 16:40:45,18.36,95.77,OK,Plant A,collection,company
SEN7480,2025-09-07 22:43:07,43.09,38.82,ERROR,Plant B,decision,same
SEN1806,2025-03-21 09:45:55,-6.16,14.25,ERROR,Plant A,stay,voice
SEN4620,2025-05-13 01:02:20,-3.9,59.48,WARN,Plant C,western,rule
SEN7704,2025-08-12 10:29:55,13.86,25.37,ERROR,Warehouse 1,us,certain
SEN1989,2025-02-19 23:07:14,23.57,34.8,OK,Plant A,particularly,kind
SEN6368,2025-05-20 03:27:31,-3.07,,WARN,Plant A,subject,authority
SEN1084,2025-01-03 10:39:50,-3.85,55.44,ERROR,Plant C,whom,always
SEN4646,2025-05-03 13:41:34,18.61,30.73,OK,Warehouse 1,peace,staff
SEN3239,2024-12-10 14:15:29,47.55,21.83,OK,Plant B,fact,someone
SEN4787,2025-05-01 04:41:31,43.34,88.43,OK,Plant A,experience,eat
SEN2664,2025-01-30 09:19:00,11.45,37.14,WARN,Plant A,ten,wait
SEN5534,2024-12-12 23:51:36,18.08,46.89,OK,Plant A,like,bit
SEN8533,2025-01-12 21:52:57,-9.25,99.8,ERROR,Plant B,assume,on
SEN9645,2025-06-15 05:01:47,22.83,32.15,ERROR,Plant A,computer,enter
SEN7892,2024-11-15 04:44:16,34.48,97.89,OK,Plant B,care,trial
SEN1938,2025-08-03 02:27:42,37.21,60.69,WARN,Warehouse 1,environmental,once
SEN1628,2025-03-12 13:52:27,11.18,,OK,Plant C,fear,where
SEN5748,2024-12-04 18:52:36,8.62,46.64,OK,Plant A,administration,part
SEN6357,2025-03-12 21:05:19,25.69,43.24,ERROR,Plant A,fish,through
SEN7041,2025-07-30 16:21:57,23.02,72.37,ERROR,Plant C,really,think
SEN5567,2025-04-02 22:52:55,9.37,76.71,ERROR,Warehouse 1,wait,reveal
SEN1614,2025-05-23 10:49:16,42.16,40.97,ERROR,Plant B,trade,could
SEN4267,2025-02-19 20:38:17,31.19,33.34,OK,Plant A,green,compare
SEN6649,2025-03-08 08:06:28,,30.6,OK,Plant A,unit,head
SEN8665,2024-10-27 13:31:30,10.73,56.39,OK,Plant B,image,director
SEN7187,2025-04-27 08:31:53,18.32,61.43,ERROR,Plant B,strategy,affect
SEN7229,2025-10-23 00:49:04,-1.79,,OK,Plant B,dream,eye
SEN2584,2024-10-23 14:55:04,33.35,15.99,ERROR,Plant C,wonder,test
SEN2496,2025-10-19 18:13:28,43.26,78.18,WARN,Plant B,shoulder,change
SEN4490,2025-05-24 04:38:56,-8.05,84.55,ERROR,Plant A,improve,set
SEN4578,2024-12-20 10:28:41,32.91,39.08,ERROR,Plant B,job,last
SEN5022,2024-10-31 20:37:13,23.14,52.15,OK,Warehouse 1,industry,control
SEN4200,2025-10-21 16:30:29,0.3,48.65,ERROR,Plant C,real,dream
SEN6107,2025-01-24 00:37:21,0.16,81.87,OK,Plant A,full,what
SEN4767,2024-12-31 11:51:00,,,ERROR,Plant B,industry,if
SEN7645,2025-10-04 04:43:39,-2.68,58.41,OK,Plant B,Congress,property
SEN1998,2025-04-09 22:37:03,12.45,13.38,ERROR,Plant C,family,surface
SEN4687,2024-11-25 05:06:38,-0.18,71.55,OK,Plant C,agent,quite
SEN2552,2025-08-08 04:42:36,36.31,47.43,OK,Plant A,likely,rest
SEN5138,2024-11-27 01:43:11,24.46,60.27,ERROR,Plant A,foot,figure
SEN2991,2025-08-14 16:58:12,38.77,93.58,OK,Warehouse 1,compare,science
SEN6285,2025-04-12 18:35:35,21.67,14.19,WARN,Warehouse 1,best,street
SEN8444,2025-02-01 03:14:06,46.41,14.91,WARN,Plant A,anything,there
SEN8764,2025-07-21 23:51:44,25.2,18.13,WARN,Plant B,cup,career
SEN2450,2024-12-30 07:46:55,-8.81,62.74,ERROR,Plant C,doctor,raise
SEN1447,2025-08-06 07:43:52,11.8,76.13,ERROR,Plant B,property,property
SEN5047,2025-05-22 11:20:44,46.64,11.15,WARN,Plant C,fear,traditional
SEN8684,2025-04-24 03:54:41,-6.81,46.94,OK,Warehouse 1,near,hit
SEN4467,2025-03-14 21:31:20,-2.46,52.79,OK,Plant A,possible,million
SEN5327,2025-03-20 17:16:28,-2.07,26.92,OK,Plant B,site,sister
SEN9599,2025-10-03 22:07:58,12.71,33.37,OK,Plant B,according,stage
SEN7342,2025-04-01 03:10:32,-8.92,93.96,ERROR,Plant C,cost,court
SEN1115,2025-10-23 18:58:56,24.42,76.75,WARN,Plant B,court,statement
SEN7162,2025-10-10 10:55:14,7.54,91.8,WARN,Plant B,surface,yet
SEN8766,2025-05-28 07:32:31,17.1,39.97,WARN,Plant A,present,beautiful
SEN8644,2025-02-18 06:35:49,20.28,66.31,WARN,Warehouse 1,political,impact
SEN3820,2025-06-08 02:24:23,28.1,89.18,ERROR,Plant C,attorney,natural
SEN9698,2025-01-25 10:57:37,7.17,48.69,ERROR,Plant B,room,act
SEN5483,2024-12-01 02:03:12,20.13,72.67,ERROR,Plant C,opportunity,within
SEN4368,2025-09-05 15:31:09,,14.3,WARN,Plant A,first,evening
SEN3848,2025-05-07 08:52:44,,78.35,OK,Plant B,statement,military
SEN7456,2025-08-31 01:24:44,45.15,20.33,WARN,Plant A,class,we
SEN4865,2025-03-30 09:53:39,28.88,19.12,ERROR,Warehouse 1,keep,would
SEN2136,2025-02-07 01:04:40,41.0,49.3,WARN,Warehouse 1,stay,purpose
SEN1663,2025-03-31 22:03:15,-0.41,20.18,OK,Plant B,become,section
SEN6939,2025-05-22 14:28:08,2.6,51.99,OK,Plant B,institution,goal
SEN7552,2025-08-13 08:54:35,23.36,,ERROR,Plant A,several,store
SEN7191,2025-04-24 11:14:19,29.51,98.21,ERROR,Plant A,seek,rock
SEN1224,2025-09-04 07:35:59,43.58,53.49,OK,Plant C,enter,music
SEN6614,2025-06-16 12:38:49,11.01,98.52,OK,Plant A,hear,leader
SEN4540,2024-11-07 10:48:49,-2.94,65.68,OK,Plant B,do,great
SEN8311,2025-05-30 22:02:26,29.73,82.43,ERROR,Plant A,high,opportunity
SEN7594,2024-12-02 16:11:28,24.97,62.61,ERROR,Plant C,interest,provide
SEN7459,2025-04-10 12:18:36,,,OK,Plant C,investment,suggest
SEN1345,2025-01-19 20:56:41,36.02,75.43,WARN,Warehouse 1,visit,employee
SEN3519,2025-02-05 16:25:43,1.1,44.4,WARN,Plant C,do,leg
SEN3181,2024-11-02 08:43:01,29.91,10.07,OK,Plant C,strong,television
SEN8810,2025-07-05 20:22:55,38.84,20.15,OK,Plant B,religious,base
SEN6865,2025-05-29 13:35:54,12.4,73.56,OK,Plant A,kitchen,appear
SEN2598,2025-09-13 04:32:39,48.98,58.79,OK,Plant C,full,month
SEN7411,2024-11-09 13:04:50,,61.52,OK,Plant C,treat,answer
SEN6896,2024-11-12 09:36:56,12.72,,OK,Warehouse 1,religious,feeling
SEN5339,2025-04-09 12:33:03,40.23,66.09,WARN,Plant B,physical,almost
SEN2737,2025-07-23 00:16:40,30.8,59.01,WARN,Plant B,however,memory
SEN3605,2025-02-03 23:34:56,33.87,,WARN,Plant B,court,six
SEN6538,2025-10-08 15:44:29,-3.18,56.91,ERROR,Plant C,environmental,herself
SEN4036,2025-10-12 18:59:05,18.62,27.71,OK,Plant C,ball,war
SEN9926,2025-09-27 13:51:42,0.28,,OK,Plant C,side,tend
SEN1622,2025-05-24 08:42:35,6.36,63.99,ERROR,Plant C,although,population
SEN2265,2025-09-13 19:10:34,32.07,58.92,ERROR,Warehouse 1,make,research
SEN8602,2025-03-21 23:44:03,26.38,45.95,OK,Plant B,board,challenge
SEN2786,2025-05-29 20:15:36,9.14,83.66,ERROR,Plant B,wish,fill
SEN2219,2025-03-19 14:13:54,40.54,83.18,WARN,Plant A,range,ability
SEN4901,2025-06-17 09:23:02,43.99,67.53,OK,Plant A,both,likely
SEN8197,2025-07-29 16:36:01,-4.14,98.57,ERROR,Warehouse 1,network,yes
SEN4671,2025-06-29 05:10:01,16.74,,WARN,Plant C,culture,and
SEN4944,2024-11-03 08:46:50,6.2,52.85,OK,Plant A,weight,interview
SEN5168,2024-12-26 07:22:10,40.04,56.08,OK,Plant A,east,tree
SEN9699,2025-06-14 12:13:26,22.94,69.74,ERROR,Plant A,various,land
SEN9410,2025-06-01 20:26:10,24.67,34.88,ERROR,Plant B,process,teach
SEN4738,2025-06-01 08:26:28,44.47,40.41,WARN,Plant C,avoid,prevent
SEN3156,2024-12-09 00:39:16,3.76,88.93,OK,Plant C,season,whole
SEN5335,2025-10-19 17:40:22,24.45,62.01,OK,Plant C,work,writer
SEN4104,2025-08-24 09:31:46,24.17,17.33,WARN,Warehouse 1,travel,she
SEN1580,2025-02-04 07:37:12,26.12,90.8,ERROR,Plant B,turn,better
SEN2981,2025-05-24 21:32:01,-0.74,98.17,OK,Plant A,physical,computer
SEN7203,2025-04-28 00:35:28,41.37,91.0,ERROR,Plant A,some,continue
SEN8343,2024-12-17 01:42:33,13.34,32.04,ERROR,Plant C,whom,stage
SEN7492,2024-11-12 13:33:11,5.54,23.58,OK,Plant A,late,food
SEN9383,2025-04-06 22:21:47,21.51,43.99,ERROR,Plant B,tend,change
SEN8893,2025-09-12 09:49:45,,23.77,WARN,Warehouse 1,night,discover
SEN3350,2025-01-31 13:44:43,19.0,78.83,WARN,Plant C,religious,bag
SEN3050,2025-07-06 03:37:21,23.6,94.6,OK,Plant C,clearly,simple
SEN8633,2025-04-27 12:22:54,,50.46,ERROR,Warehouse 1,start,oil
SEN9216,2025-03-14 05:25:55,,26.84,WARN,Warehouse 1,mention,be
SEN8814,2024-10-25 13:39:37,-3.91,45.18,WARN,Plant C,federal,popular
SEN5952,2025-04-30 14:08:26,,96.7,WARN,Plant A,maybe,power
SEN9346,2024-11-23 08:05:39,45.75,,ERROR,Warehouse 1,often,movement
SEN8353,2025-10-11 14:18:34,5.71,33.95,OK,Plant B,thank,positive
SEN4616,2025-01-02 03:22:08,36.71,69.98,WARN,Warehouse 1,machine,wide
SEN4719,2025-05-05 05:40:51,11.15,35.39,WARN,Plant C,recognize,rest
SEN7512,2025-09-02 02:21:04,22.76,46.29,OK,Plant A,series,in
SEN3503,2025-02-17 19:07:16,14.88,64.75,WARN,Plant A,deal,community
SEN3065,2025-04-30 14:33:12,25.08,64.57,OK,Plant C,only,couple
SEN3160,2025-02-25 00:08:14,5.2,17.24,WARN,Plant B,grow,budget
SEN7594,2025-05-11 08:11:02,8.76,42.49,ERROR,Plant A,left,under
SEN6862,2025-07-22 01:43:03,-7.51,20.49,ERROR,Plant A,lose,security
SEN2973,2025-06-24 10:01:02,44.91,46.86,OK,Plant C,movie,receive
SEN6022,2024-12-22 22:05:12,0.78,84.49,WARN,Plant A,much,sell
SEN7834,2024-10-30 05:40:22,2.05,32.77,OK,Warehouse 1,than,several
SEN2029,2025-06-08 19:17:23,-7.92,,ERROR,Warehouse 1,wide,cause
SEN9558,2025-03-15 02:27:59,-9.21,83.9,ERROR,Warehouse 1,maintain,might
SEN1451,2025-09-29 13:24:02,7.1,69.39,WARN,Plant B,popular,oil
SEN1513,2025-05-20 20:57:24,,25.26,WARN,Plant C,compare,raise
SEN1331,2025-04-03 22:52:29,10.29,68.26,ERROR,Warehouse 1,official,lot
SEN5255,2025-02-26 17:09:44,27.24,42.27,ERROR,Warehouse 1,community,necessary
SEN6210,2025-03-29 17:32:58,4.58,67.77,WARN,Plant A,traditional,only
SEN1164,2024-11-03 06:08:13,-5.48,53.76,OK,Plant B,scene,fill
SEN9963,2025-03-02 02:41:58,44.52,,ERROR,Plant C,hope,security
SEN9945,2025-06-20 16:59:43,45.11,97.0,WARN,Plant B,reduce,really
SEN1865,2025-03-06 07:26:11,26.51,11.95,WARN,Plant B,bring,add
SEN9752,2025-08-24 16:21:09,24.16,,ERROR,Plant B,establish,project
SEN5662,2025-08-23 08:57:29,34.77,73.77,ERROR,Plant B,early,change
SEN8010,2025-05-29 20:38:05,40.87,23.17,WARN,Plant C,must,step
SEN1080,2025-09-28 07:26:05,43.97,97.95,OK,Plant B,executive,again
SEN7033,2025-10-18 20:07:40,29.92,71.14,WARN,Plant A,road,which
SEN4720,2025-03-28 15:40:19,38.36,63.41,ERROR,Warehouse 1,child,and
SEN8715,2025-01-20 14:36:35,30.04,87.96,ERROR,Plant B,picture,upon
SEN8853,2024-11-04 12:19:22,14.94,13.36,WARN,Plant C,control,become
SEN2593,2024-12-28 07:07:25,36.56,29.63,ERROR,Plant A,pay,list
SEN4809,2024-10-27 17:35:15,32.04,94.72,WARN,Warehouse 1,anyone,example
SEN7256,2025-01-05 21:50:11,20.82,51.18,ERROR,Plant C,peace,young
SEN1033,2025-04-30 10:24:08,20.76,59.13,ERROR,Plant A,tonight,news
SEN2872,2025-06-17 21:11:18,5.36,62.1,WARN,Plant B,do,sing
SEN9077,2025-01-28 09:36:38,43.9,93.25,OK,Plant B,without,difficult
SEN7902,2025-05-10 07:14:45,8.69,34.72,OK,Plant A,edge,enter
SEN4685,2025-09-23 08:54:23,41.23,87.79,WARN,Plant C,people,nice
SEN9816,2025-07-17 12:00:39,-6.28,82.9,OK,Warehouse 1,wall,kind
SEN8163,2025-09-08 12:42:59,47.3,29.62,ERROR,Plant A,dinner,find
SEN8229,2024-12-16 02:02:40,8.45,76.53,ERROR,Plant A,music,spend
SEN6825,2025-05-08 02:33:02,48.96,39.77,WARN,Plant B,commercial,interview
SEN2004,2025-03-06 06:06:00,37.0,87.21,ERROR,Warehouse 1,the,example
SEN8879,2025-07-14 07:41:43,4.22,42.4,ERROR,Plant B,still,increase
SEN3536,2025-01-22 17:16:00,-7.76,67.13,OK,Plant A,may,she
SEN5182,2025-06-21 19:27:23,29.45,55.2,OK,Plant A,region,guess
SEN3521,2025-03-05 01:39:37,48.34,84.35,OK,Plant C,class,west
SEN6308,2025-05-04 13:56:58,31.17,50.52,WARN,Plant A,but,still
SEN3530,2025-09-08 08:52:51,33.92,25.34,ERROR,Plant C,loss,Mrs
SEN3555,2025-05-13 08:15:52,24.47,,ERROR,Plant A,history,positive
SEN6051,2025-05-28 09:08:09,15.54,48.86,WARN,Plant C,process,unit
SEN6164,2025-02-19 14:54:07,35.5,78.78,ERROR,Plant B,decision,society
SEN4461,2025-04-06 15:33:25,12.36,66.6,OK,Warehouse 1,top,finally
SEN6865,2025-06-07 06:22:08,,53.87,OK,Plant C,health,majority
SEN5872,2025-10-11 12:47:57,25.64,32.36,OK,Plant A,write,cover
SEN4819,2025-09-17 03:54:21,41.62,,ERROR,Warehouse 1,poor,image
SEN8913,2025-09-12 12:34:21,45.16,77.56,WARN,Plant A,no,model
SEN7576,2024-11-11 02:24:55,46.73,16.47,ERROR,Plant B,shake,collection
SEN2218,2025-01-20 23:30:54,44.92,,WARN,Plant C,authority,drug
SEN1020,2025-03-13 03:59:29,17.44,14.06,OK,Plant C,animal,address
SEN2672,2025-01-29 23:33:01,15.31,,ERROR,Warehouse 1,alone,daughter
SEN9268,2024-10-27 20:27:38,23.54,22.74,OK,Plant B,hair,actually
SEN2003,2025-06-12 21:54:55,13.44,,ERROR,Warehouse 1,simply,food
SEN8706,2024-12-08 04:15:00,14.64,19.01,ERROR,Warehouse 1,hot,democratic
SEN9574,2025-08-16 21:48:07,18.43,31.32,ERROR,Plant C,start,surface
SEN3653,2025-10-03 20:58:10,38.51,25.57,OK,Plant C,recent,machine
SEN8535,2024-12-09 18:38:10,35.64,52.52,WARN,Plant C,decision,wrong
SEN7341,2025-01-06 02:59:46,21.47,15.86,ERROR,Plant C,out,money
SEN9802,2025-03-03 01:38:27,32.73,44.02,WARN,Plant C,maintain,policy
SEN9440,2025-08-22 10:32:25,0.14,21.18,WARN,Plant A,dream,program
SEN9947,2025-05-11 04:03:01,25.85,56.61,ERROR,Warehouse 1,door,write
SEN6153,2024-11-22 17:31:02,,97.61,WARN,Warehouse 1,town,very
SEN8268,2025-03-17 14:19:03,-9.51,32.49,ERROR,Plant B,window,if
SEN2878,2025-05-29 22:05:02,41.73,12.55,OK,Plant C,picture,themselves
SEN8628,2025-06-15 03:22:40,45.28,28.39,WARN,Plant C,wall,where
SEN1815,2025-02-08 09:45:47,40.72,33.19,ERROR,Plant A,call,own
SEN2928,2025-06-21 16:50:27,40.96,24.12,OK,Plant B,rise,figure
SEN8059,2024-11-07 14:47:36,43.76,85.62,OK,Plant C,at,service
SEN7564,2025-02-23 19:14:20,36.58,,ERROR,Plant A,culture,appear
SEN9249,2025-09-28 07:21:50,-0.7,81.57,OK,Plant A,country,course
SEN4366,2025-06-17 10:54:42,-8.26,85.31,OK,Plant B,cultural,although
SEN6304,2025-08-04 21:10:33,,66.52,OK,Plant A,help,drop
SEN3917,2025-04-17 04:44:59,,19.98,ERROR,Plant B,chance,official
SEN9042,2025-07-04 07:14:29,28.15,28.72,WARN,Plant A,low,speech
SEN9176,2025-08-09 14:38:51,23.68,59.05,WARN,Plant A,identify,half
SEN9197,2025-08-26 19:10:59,45.48,30.34,WARN,Warehouse 1,accept,remain
SEN9851,2025-03-26 23:27:12,22.13,18.57,ERROR,Plant C,view,magazine
SEN2879,2025-10-04 17:03:32,40.12,11.07,OK,Warehouse 1,next,sing
SEN2976,2024-11-19 05:12:45,24.24,12.52,WARN,Plant C,pressure,generation
SEN6478,2025-08-20 05:46:38,7.9,89.21,OK,Plant A,wife,friend
SEN3823,2025-08-11 05:07:26,16.64,75.57,OK,Plant C,might,final
SEN9824,2025-01-17 15:17:02,46.43,,WARN,Plant C,community,commercial
SEN4178,2025-02-02 10:54:38,46.17,64.42,WARN,Plant B,score,too
SEN1311,2025-05-01 20:53:21,30.43,38.05,OK,Warehouse 1,return,born
SEN5087,2025-06-04 23:53:06,9.41,,ERROR,Plant A,accept,range
SEN8530,2024-12-17 15:26:37,-8.84,,WARN,Warehouse 1,major,past
SEN1514,2025-09-03 21:38:06,28.08,15.47,WARN,Warehouse 1,hour,style
SEN6766,2024-11-09 17:17:40,38.47,,ERROR,Plant C,himself,firm
SEN7260,2025-10-05 20:44:07,23.41,95.02,OK,Plant B,bed,walk
SEN3638,2025-02-21 01:40:18,13.03,11.02,OK,Plant C,road,man
SEN3002,2025-07-26 09:16:27,8.63,12.27,OK,Plant C,box,range
SEN5565,2025-09-14 22:56:48,10.51,71.11,WARN,Warehouse 1,president,assume
SEN4126,2024-12-12 22:51:56,12.5,,ERROR,Warehouse 1,cut,eye
SEN3490,2024-12-13 17:36:39,15.21,41.15,WARN,Plant B,value,catch
SEN3319,2025-10-22 22:43:58,,98.55,ERROR,Warehouse 1,up,region
SEN7347,2025-04-09 10:39:42,-0.07,13.62,OK,Plant B,benefit,according
SEN2602,2024-12-27 20:22:30,5.5,65.69,OK,Plant A,consider,fast
SEN8567,2025-01-09 18:44:04,3.09,42.17,OK,Plant A,arm,explain
SEN9609,2025-08-08 12:45:58,17.0,77.12,OK,Plant A,current,job
SEN4682,2025-05-20 07:49:24,35.56,32.95,ERROR,Plant C,forget,we
SEN8171,2025-06-24 18:51:00,,99.27,OK,Plant B,next,box
SEN6537,2025-08-05 17:21:13,45.86,17.52,WARN,Plant B,nation,garden
SEN7254,2025-01-08 04:06:53,10.49,59.24,OK,Plant A,dark,lose
SEN4504,2025-10-09 06:42:33,-2.94,47.33,WARN,Plant B,summer,expect
SEN3495,2025-02-27 19:35:18,4.48,69.63,OK,Plant C,under,forward
SEN7639,2025-01-12 18:18:14,16.41,85.02,ERROR,Plant A,town,sport
SEN5674,2025-04-09 21:21:34,13.14,57.45,OK,Warehouse 1,before,option
SEN2362,2025-03-29 15:52:39,47.81,,WARN,Plant C,form,fear
SEN4202,2024-10-27 20:28:56,47.43,83.72,OK,Plant B,hit,push
SEN9468,2025-01-22 09:45:54,20.66,92.36,ERROR,Warehouse 1,garden,cell
SEN9450,2025-01-16 09:08:22,-1.04,50.54,WARN,Plant B,experience,along
SEN3242,2024-12-16 21:38:09,,57.13,WARN,Plant A,guess,appear
SEN5104,2025-10-22 10:38:24,18.61,62.35,OK,Plant A,maybe,research
SEN3689,2025-06-19 09:47:07,30.05,60.79,ERROR,Plant B,itself,strategy
SEN6288,2025-01-27 10:51:34,10.4,70.53,WARN,Plant A,idea,key
SEN5482,2025-01-10 10:58:16,17.24,,WARN,Plant C,play,city
SEN6177,2025-05-13 01:02:23,43.19,59.14,ERROR,Plant B,nation,miss
SEN9290,2025-10-05 20:11:00,-2.21,88.23,WARN,Plant A,manager,interview
SEN3424,2024-10-26 22:18:49,15.57,16.86,WARN,Warehouse 1,toward,safe
SEN8321,2025-06-24 04:56:37,26.47,53.11,WARN,Plant A,whom,challenge
SEN2680,2025-05-11 09:14:15,3.54,18.8,ERROR,Plant A,once,create
SEN7057,2025-04-11 14:14:21,0.72,47.35,WARN,Plant A,yet,ever
SEN1402,2024-12-02 10:21:03,42.56,26.56,WARN,Plant A,clearly,shoulder
SEN1003,2025-02-06 16:30:47,-0.14,86.51,WARN,Plant B,act,set
SEN1952,2025-08-12 06:31:49,-3.14,50.59,OK,Plant C,true,simply
